587|923|c8bc9761-10ec-47da-ba52-d2af0d34e0bc|olivia_hansley_free|1|20.0|20.0|0.0666666666666667|0.9|25.13|2024-01-01|2024-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
1245|1829|72c25d13-2efa-4968-bd9f-1b0cfaefd81f|del_vip|1|599.76|599.76|0.00540540540540541|0.849774774774775|22.62|2023-12-28|2023-12-28|2025-11-30 07:11:27|2025-11-30 07:11:27
1286|1899|72c25d13-2efa-4968-bd9f-1b0cfaefd81f|del_vip|1|415.68|415.68|0.00717971729863137|0.853713260040386|22.44|2023-12-25|2023-12-25|2025-11-30 07:11:27|2025-11-30 07:11:27
1437|2142|72c25d13-2efa-4968-bd9f-1b0cfaefd81f|del_vip|1|249.9|249.9|0.00224014336917563|0.853494623655914|21.91|2023-12-21|2023-12-21|2025-11-30 07:11:27|2025-11-30 07:11:27
1468|2188|72c25d13-2efa-4968-bd9f-1b0cfaefd81f|del_vip|1|119.92|119.92|0.00177817292731718|0.861747054901089|21.85|2023-11-01|2023-11-01|2025-11-30 07:11:27|2025-11-30 07:11:27
1495|2226|72c25d13-2efa-4968-bd9f-1b0cfaefd81f|del_vip|1|103.96|103.96|0.000886721347816449|0.862336510751496|21.79|2023-10-30|2023-10-30|2025-11-30 07:11:27|2025-11-30 07:11:27
1497|2228|72c25d13-2efa-4968-bd9f-1b0cfaefd81f|del_vip|1|124.95|124.95|0.00111781801922647|0.860049183992846|21.79|2023-11-22|2023-11-22|2025-11-30 07:11:27|2025-11-30 07:11:27
1549|2301|72c25d13-2efa-4968-bd9f-1b0cfaefd81f|del_vip|1|179.88|179.88|0.0027027027027027|0.849099099099099|21.69|2023-12-30|2023-12-30|2025-11-30 07:11:27|2025-11-30 07:11:27
1577|2337|72c25d13-2efa-4968-bd9f-1b0cfaefd81f|del_vip|1|139.93|139.93|0.00157906609519513|0.852018948793142|21.64|2023-12-27|2023-12-27|2025-11-30 07:11:27|2025-11-30 07:11:27
1589|2352|72c25d13-2efa-4968-bd9f-1b0cfaefd81f|del_vip|1|103.92|103.92|0.00179492932465784|0.853713260040386|21.62|2023-12-24|2023-12-24|2025-11-30 07:11:27|2025-11-30 07:11:27
1609|2378|72c25d13-2efa-4968-bd9f-1b0cfaefd81f|del_vip|1|19.99|19.99|0.000221631205673759|0.861480496453901|21.58|2023-10-29|2023-10-29|2025-11-30 07:11:27|2025-11-30 07:11:27
1612|2381|72c25d13-2efa-4968-bd9f-1b0cfaefd81f|del_vip|1|19.99|19.99|0.000223264121455682|0.861352980576021|21.58|2023-11-19|2023-11-19|2025-11-30 07:11:27|2025-11-30 07:11:27
1637|2411|72c25d13-2efa-4968-bd9f-1b0cfaefd81f|del_vip|1|149.94|149.94|0.00139437601673251|0.848245410178945|21.55|2024-01-01|2024-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
1656|2431|72c25d13-2efa-4968-bd9f-1b0cfaefd81f|del_vip|1|29.98|29.98|0.00044543429844098|0.857683741648107|21.52|2023-12-01|2023-12-01|2025-11-30 07:11:27|2025-11-30 07:11:27
1662|2438|72c25d13-2efa-4968-bd9f-1b0cfaefd81f|del_vip|1|119.94|119.94|0.00135593220338983|0.849039548022599|21.51|2024-01-01|2024-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
1676|2455|72c25d13-2efa-4968-bd9f-1b0cfaefd81f|del_vip|1|99.95|99.95|0.00112511251125113|0.84968496849685|21.48|2024-01-01|2024-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
1707|2496|72c25d13-2efa-4968-bd9f-1b0cfaefd81f|del_vip|1|59.97|59.97|0.000678886625933469|0.850418646752659|21.4|2023-12-28|2023-12-28|2025-11-30 07:11:27|2025-11-30 07:11:27
1715|2510|72c25d13-2efa-4968-bd9f-1b0cfaefd81f|del_vip|1|19.99|19.99|0.000224215246636771|0.853811659192825|21.39|2023-12-23|2023-12-23|2025-11-30 07:11:27|2025-11-30 07:11:27
1717|2512|72c25d13-2efa-4968-bd9f-1b0cfaefd81f|del_vip|1|59.97|59.97|0.000675067506750675|0.84968496849685|21.39|2023-12-31|2023-12-31|2025-11-30 07:11:27|2025-11-30 07:11:27
1736|2536|72c25d13-2efa-4968-bd9f-1b0cfaefd81f|del_vip|1|44.07|44.07|0.000674915635545557|0.849493813273341|21.35|2024-01-01|2024-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
1746|2553|72c25d13-2efa-4968-bd9f-1b0cfaefd81f|del_vip|1|19.98|19.98|0.000451161741484322|0.850439882697947|21.32|2024-01-01|2024-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
1765|2579|72c25d13-2efa-4968-bd9f-1b0cfaefd81f|del_vip|1|19.98|19.98|0.00045045045045045|0.849324324324324|21.29|2023-12-29|2023-12-29|2025-11-30 07:11:27|2025-11-30 07:11:27
1853|2706|27946f03-567e-4756-9c8f-26d78fae606c|scarlett_grace|1|770.0|770.0|0.0041407867494824|0.773913043478261|21.02|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
2169|3291|3587b285-525c-4d1d-9744-0711d4890e58|itskassielee_free|1|26.97|26.97|0.0106007067137809|0.749116607773852|19.28|2023-10-19|2023-10-19|2025-11-30 07:11:27|2025-11-30 07:11:27
2189|3333|3587b285-525c-4d1d-9744-0711d4890e58|itskassielee_free|1|19.98|19.98|0.00626959247648903|0.752351097178683|19.14|2023-10-01|2023-10-01|2025-11-30 07:11:27|2025-11-30 07:11:27
2200|3358|3587b285-525c-4d1d-9744-0711d4890e58|itskassielee_free|1|37.98|37.98|0.00716845878136201|0.745519713261649|19.05|2023-10-19|2023-10-19|2025-11-30 07:11:27|2025-11-30 07:11:27
2205|3367|3587b285-525c-4d1d-9744-0711d4890e58|itskassielee_free|1|6.66|6.66|0.00357142857142857|0.753571428571429|19.02|2023-10-16|2023-10-16|2025-11-30 07:11:27|2025-11-30 07:11:27
2211|3379|3587b285-525c-4d1d-9744-0711d4890e58|itskassielee_free|1|25.98|25.98|0.00645161290322581|0.745161290322581|18.98|2023-10-11|2023-10-11|2025-11-30 07:11:27|2025-11-30 07:11:27
2239|3443|91d8f695-5fdc-4133-8b80-f29e30546933|mia_foster|1|165.0|165.0|0.00153295861011753|0.738375063873275|18.85|2024-01-01|2024-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
2259|3477|91d8f695-5fdc-4133-8b80-f29e30546933|mia_foster|1|110.0|110.0|0.00102197240674502|0.740419008686765|18.77|2024-01-01|2024-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
2262|3484|91d8f695-5fdc-4133-8b80-f29e30546933|mia_foster|1|60.0|60.0|0.0030690537084399|0.739641943734015|18.75|2024-01-01|2024-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
2358|3655|91d8f695-5fdc-4133-8b80-f29e30546933|mia_foster|1|10.0|10.0|0.0010482180293501|0.733752620545073|18.41|2024-01-01|2024-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
2419|3771|dd256dab-8c9c-45fe-8af1-b1364ca857a7|jade_wilkinson|1|105.0|105.0|0.00677637947725073|0.705711519845111|18.18|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
2486|3911|c8bc9761-10ec-47da-ba52-d2af0d34e0bc|olivia_hansley_free|1|396.0|396.0|0.000791817881887166|0.705377763114484|17.93|2024-01-01|2024-01-01|2025-11-30 07:11:27|2025-12-15 05:20:13
2524|3992|3587b285-525c-4d1d-9744-0711d4890e58|itskassielee_free|1|12.0|12.0|0.00245098039215686|0.705882352941177|17.79|2023-01-01|2023-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
2535|4020|d40bb034-e498-4406-8b77-f96cb153cf84|selena|1|232.0|232.0|0.00832615561297732|0.674849267872524|17.75|2024-12-27|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
2536|4020|b03d1d6e-4e6e-42c3-8272-c26cb021a229|carmen_rose|1|232.0|232.0|0.00832615561297732|0.674849267872524|17.75|2024-12-27|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
2553|4058|95cdc49f-e24f-4995-9232-571618e77a0c|adrianna_rodriguez|1|25.0|25.0|0.00492125984251968|0.695866141732283|17.69|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
2641|4227|169a0469-6cc4-4f81-9203-83fe6d677b2c|titty_talia_paid|1|129.87|129.87|0.00747126436781609|0.667241379310345|17.32|2024-01-01|2024-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
2654|4243|f816bc91-73b9-4caf-b256-6d7673823c80|corvettemykala|1|71.96|71.96|0.00333055786844296|0.678601165695254|17.28|2024-11-01|2024-11-01|2025-11-30 07:11:27|2025-11-30 07:11:27
2657|4246|b03d1d6e-4e6e-42c3-8272-c26cb021a229|carmen_rose|1|8.0|8.0|0.001230012300123|0.687576875768758|17.27|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
2691|4289|27946f03-567e-4756-9c8f-26d78fae606c|scarlett_grace|1|100.0|100.0|0.0035229874933944|0.670952968116963|17.15|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
2703|4302|b03d1d6e-4e6e-42c3-8272-c26cb021a229|carmen_rose|1|15.0|15.0|0.00106157112526539|0.681528662420382|17.12|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
2744|4359|95cdc49f-e24f-4995-9232-571618e77a0c|adrianna_rodriguez|1|25.0|25.0|0.00225631768953069|0.674638989169675|17.01|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-12-15 05:20:13
2781|4406|3587b285-525c-4d1d-9744-0711d4890e58|itskassielee_free|1|9.98|9.98|0.00769230769230769|0.657692307692308|16.87|2023-11-01|2023-11-01|2025-11-30 07:11:27|2025-11-30 07:11:27
2870|4518|27946f03-567e-4756-9c8f-26d78fae606c|scarlett_grace|1|93.6|93.6|0.00235275028395262|0.656336199902645|16.62|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-12-15 05:20:13
2893|4553|d40bb034-e498-4406-8b77-f96cb153cf84|selena|1|395.63|395.63|0.0031055900621118|0.639430284857571|16.54|2024-11-27|2025-01-01|2025-11-30 07:11:27|2025-12-15 05:20:13
2951|4635|3587b285-525c-4d1d-9744-0711d4890e58|itskassielee_free|1|13.98|13.98|0.00775193798449612|0.635658914728682|16.35|2023-11-12|2023-11-12|2025-11-30 07:11:27|2025-11-30 07:11:27
3041|4752|95cdc49f-e24f-4995-9232-571618e77a0c|adrianna_rodriguez|1|10.0|10.0|0.00158604282315623|0.639968279143537|16.11|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
3140|4872|f816bc91-73b9-4caf-b256-6d7673823c80|corvettemykala|1|240.0|240.0|0.0052534804307854|0.613081166272656|15.86|2024-11-22|2024-12-18|2025-11-30 07:11:27|2025-12-15 05:20:13
3153|4889|f816bc91-73b9-4caf-b256-6d7673823c80|corvettemykala|1|120.0|120.0|0.00432432432432432|0.614054054054054|15.83|2024-12-01|2024-12-01|2025-11-30 07:11:27|2025-11-30 07:11:27
3179|4921|27946f03-567e-4756-9c8f-26d78fae606c|scarlett_grace|1|25.0|25.0|0.000799360511590727|0.626378896882494|15.75|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
3256|5021|b03d1d6e-4e6e-42c3-8272-c26cb021a229|carmen_rose|1|8.0|8.0|0.000483325277912035|0.619139681005317|15.52|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
3257|5022|b03d1d6e-4e6e-42c3-8272-c26cb021a229|carmen_rose|1|10.0|10.0|0.000967585873246251|0.617803580067731|15.52|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
3283|5053|95cdc49f-e24f-4995-9232-571618e77a0c|adrianna_rodriguez|1|46.0|46.0|0.00151860288534548|0.611237661351557|15.46|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
3313|5080|3587b285-525c-4d1d-9744-0711d4890e58|itskassielee_free|1|260.0|260.0|0.00121054101871683|0.593910047490455|15.42|2024-01-01|2024-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
3324|5094|27946f03-567e-4756-9c8f-26d78fae606c|scarlett_grace|1|20.0|20.0|0.00107997840043199|0.611927761444771|15.39|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-12-15 05:20:13
3326|5094|b03d1d6e-4e6e-42c3-8272-c26cb021a229|carmen_rose|1|20.0|20.0|0.00107997840043199|0.611927761444771|15.39|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-12-15 05:20:13
3370|5140|3587b285-525c-4d1d-9744-0711d4890e58|itskassielee_free|1|150.0|150.0|0.000395538327663951|0.59852859742109|15.28|2024-01-01|2024-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
3414|5199|3587b285-525c-4d1d-9744-0711d4890e58|itskassielee_free|1|130.0|130.0|0.00119672282058363|0.594495075025315|15.18|2024-01-01|2024-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
3474|5272|f816bc91-73b9-4caf-b256-6d7673823c80|corvettemykala|1|48.0|48.0|0.00209095661265029|0.593831677992682|15.06|2024-12-11|2024-12-11|2025-11-30 07:11:27|2025-11-30 07:11:27
3533|5336|95cdc49f-e24f-4995-9232-571618e77a0c|adrianna_rodriguez|1|23.0|23.0|0.00092528336803146|0.595188526486236|14.98|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
3619|5439|7025e119-e593-49ca-ba19-53a88d5412b2|mia_harper|1|16.5|16.5|0.00209095661265029|0.585990590695243|14.81|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
3679|5510|27946f03-567e-4756-9c8f-26d78fae606c|scarlett_grace|1|90.0|90.0|0.00224803297115024|0.574622205570126|14.68|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
3765|5612|27946f03-567e-4756-9c8f-26d78fae606c|scarlett_grace|1|20.0|20.0|0.000501378791677112|0.577086989220356|14.5|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
3781|5633|72c25d13-2efa-4968-bd9f-1b0cfaefd81f|del_vip|1|1065.0|1065.0|0.0114147909967846|0.519989281886388|14.45|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-12-15 05:20:13
3834|5696|8c884a3f-a8da-4242-b210-9c9235433ebe|tessatan_free|1|80.0|80.0|0.00149686593694452|0.565347553559734|14.38|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
3843|5708|27946f03-567e-4756-9c8f-26d78fae606c|scarlett_grace|1|32.0|32.0|0.00114041339985745|0.569066286528867|14.36|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
3917|5792|27946f03-567e-4756-9c8f-26d78fae606c|scarlett_grace|1|48.0|48.0|0.00166828861393021|0.560962046434033|14.22|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
3922|5800|27946f03-567e-4756-9c8f-26d78fae606c|scarlett_grace|1|18.0|18.0|0.000842696629213483|0.56502808988764|14.21|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
3993|5883|dd256dab-8c9c-45fe-8af1-b1364ca857a7|jade_wilkinson|1|15.0|15.0|0.00055005500550055|0.560506050605061|14.08|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
4097|6010|27946f03-567e-4756-9c8f-26d78fae606c|scarlett_grace|1|18.0|18.0|0.000829990316779638|0.553050214414165|13.91|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
4213|6151|27946f03-567e-4756-9c8f-26d78fae606c|scarlett_grace|1|40.0|40.0|0.00137343771459964|0.543469303667079|13.75|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
4223|6161|b03d1d6e-4e6e-42c3-8272-c26cb021a229|carmen_rose|1|63.0|63.0|0.00375033485132601|0.53799446379141|13.74|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-12-15 05:20:13
4229|6168|27946f03-567e-4756-9c8f-26d78fae606c|scarlett_grace|1|48.0|48.0|0.00108254397834912|0.54276048714479|13.73|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
4234|6173|27946f03-567e-4756-9c8f-26d78fae606c|scarlett_grace|1|12.0|12.0|0.000559440559440559|0.546573426573427|13.72|2025-01-01|2025-01-01|2025-11-30 07:11:27|2025-11-30 07:11:27
